"Product";"Type";"Division";"Group";"ShortDescription";"Description"
"MP0215186";"Tipo 4866";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215187";"Tipo 3569";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215188";"Tipo 1582";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215189";"Tipo 1583";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP021519";"Tipo 979";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215190";"Tipo 10953";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215191";"Tipo 2477";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215192";"Tipo 4867";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215193";"Tipo 10954";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215194";"Tipo 10955";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215195";"Tipo 10956";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215196";"Tipo 10957";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215197";"Tipo 10958";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215198";"Tipo 10959";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215199";"Tipo 10960";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP021520";"Tipo 979";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215200";"Tipo 10961";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215201";"Tipo 10962";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215202";"Tipo 4875";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215203";"Tipo 10963";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215204";"Tipo 10964";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215205";"Tipo 10965";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215206";"Tipo 10966";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215207";"Tipo 1010";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215208";"Tipo 2481";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215209";"Tipo 10967";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP021521";"Tipo 980";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215210";"Tipo 10968";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215211";"Tipo 4877";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215212";"Tipo 10969";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215213";"Tipo 1231";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215214";"Tipo 1151";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215215";"Tipo 3134";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215216";"Tipo 1152";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215217";"Tipo 5722";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215218";"Tipo 288";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215219";"Tipo 2009";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP021522";"Tipo 980";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215220";"Tipo 1852";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215221";"Tipo 5742";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215222";"Tipo 10970";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215223";"Tipo 3577";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215224";"Tipo 10971";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215225";"Tipo 1586";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215226";"Tipo 1586";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215227";"Tipo 4887";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215228";"Tipo 1013";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215229";"Tipo 10972";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP021523";"Tipo 980";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215230";"Tipo 1013";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215231";"Tipo 10973";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215232";"Tipo 5743";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215233";"Tipo 5744";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215234";"Tipo 10974";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215235";"Tipo 10975";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215236";"Tipo 10976";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215237";"Tipo 10977";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215238";"Tipo 10978";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215239";"Tipo 10979";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP021524";"Tipo 2868";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215240";"Tipo 2487";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215241";"Tipo 10980";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215242";"Tipo 5745";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215243";"Tipo 5745";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215244";"Tipo 10981";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215245";"Tipo 3584";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215246";"Tipo 10982";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215247";"Tipo 729";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215248";"Tipo 2011";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215249";"Tipo 10983";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP021525";"Tipo 1548";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215250";"Tipo 10984";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215251";"Tipo 10985";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215252";"Tipo 10986";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215253";"Tipo 10987";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215254";"Tipo 10988";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215255";"Tipo 10989";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215256";"Tipo 5746";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215257";"Tipo 5746";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215258";"Tipo 10990";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215259";"Tipo 10991";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP021526";"Tipo 2443";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215260";"Tipo 10992";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215261";"Tipo 4279";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215262";"Tipo 2006";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215263";"Tipo 2006";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215264";"Tipo 10993";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215265";"Tipo 10994";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215266";"Tipo 10995";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215267";"Tipo 10996";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215268";"Tipo 10997";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215269";"Tipo 10998";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP021527";"Tipo 2443";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215270";"Tipo 10999";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215271";"Tipo 11000";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215272";"Tipo 11001";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215273";"Tipo 11002";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215274";"Tipo 11003";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215275";"Tipo 1595";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215276";"Tipo 5723";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215277";"Tipo 11004";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215278";"Tipo 11005";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215279";"Tipo 11006";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP021528";"Tipo 3521";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215280";"Tipo 5724";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215281";"Tipo 11007";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215282";"Tipo 11008";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215283";"Tipo 11009";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215284";"Tipo 11010";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215285";"Tipo 11011";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215286";"Tipo 11012";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215287";"Tipo 11013";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215288";"Tipo 1029";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215289";"Tipo 11014";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP021529";"Tipo 3521";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215290";"Tipo 11015";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215291";"Tipo 11016";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215292";"Tipo 5744";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215293";"Tipo 5743";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215294";"Tipo 11017";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215295";"Tipo 11018";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215296";"Tipo 11019";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215297";"Tipo 11020";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215298";"Tipo 11021";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215299";"Tipo 11022";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP021530";"Tipo 981";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215300";"Tipo 11023";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215301";"Tipo 11024";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215302";"Tipo 11025";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215303";"Tipo 11026";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215304";"Tipo 11027";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215305";"Tipo 11028";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215306";"Tipo 11029";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215307";"Tipo 11030";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215308";"Tipo 11031";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215309";"Tipo 11032";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP021531";"Tipo 981";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215310";"Tipo 11033";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215311";"Tipo 11034";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215312";"Tipo 1606";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215313";"Tipo 11035";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215314";"Tipo 1031";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215315";"Tipo 11036";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215316";"Tipo 10401";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215317";"Tipo 11037";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215318";"Tipo 11038";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215319";"Tipo 11039";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP021532";"Tipo 11040";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215320";"Tipo 11041";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215321";"Tipo 11042";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215322";"Tipo 11043";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215323";"Tipo 11044";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215324";"Tipo 11045";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215325";"Tipo 11046";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215326";"Tipo 11047";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215327";"Tipo 11048";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215328";"Tipo 11049";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215329";"Tipo 11050";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP021533";"Tipo 2444";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215330";"Tipo 11051";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215331";"Tipo 11052";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215332";"Tipo 11053";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215333";"Tipo 11054";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215334";"Tipo 11055";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215335";"Tipo 11056";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215336";"Tipo 11057";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215337";"Tipo 4280";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215338";"Tipo 4280";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215339";"Tipo 4280";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP021534";"Tipo 2444";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215340";"Tipo 11058";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215341";"Tipo 11059";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215342";"Tipo 5747";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215343";"Tipo 5747";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215344";"Tipo 11060";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215345";"Tipo 11061";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215346";"Tipo 11062";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215347";"Tipo 11063";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215348";"Tipo 11064";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215349";"Tipo 5748";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP021535";"Tipo 2444";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215350";"Tipo 5748";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215351";"Tipo 11065";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215352";"Tipo 11066";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215353";"Tipo 11067";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215354";"Tipo 11068";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215355";"Tipo 11069";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215356";"Tipo 11070";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215357";"Tipo 11071";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215358";"Tipo 5416";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215359";"Tipo 11072";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP021536";"Tipo 3522";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215360";"Tipo 11073";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215361";"Tipo 5749";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215362";"Tipo 5749";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215363";"Tipo 5750";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215364";"Tipo 5750";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
"MP0215365";"Tipo 5751";"Division 3";"Grupo 2";"Texto Search Descripcion 12";"Texto Descripcion 15"
