Product,Type,Division,Group
MP0215257,Tipo 5746,Division 3,Grupo 2
MP0215258,Tipo 10990,Division 3,Grupo 2
MP0215259,Tipo 10991,Division 3,Grupo 2
MP021526,Tipo 2443,Division 3,Grupo 2
MP0215260,Tipo 10992,Division 3,Grupo 2
MP0215261,Tipo 4279,Division 3,Grupo 2
MP0215262,Tipo 2006,Division 3,Grupo 2
MP0215263,Tipo 2006,Division 3,Grupo 2
MP0215264,Tipo 10993,Division 3,Grupo 2
MP0215265,Tipo 10994,Division 3,Grupo 2
MP0215266,Tipo 10995,Division 3,Grupo 2
MP0215267,Tipo 10996,Division 3,Grupo 2
MP0215268,Tipo 10997,Division 3,Grupo 2
MP0215269,Tipo 10998,Division 3,Grupo 2
MP021527,Tipo 2443,Division 3,Grupo 2
MP0215270,Tipo 10999,Division 3,Grupo 2
MP0215271,Tipo 11000,Division 3,Grupo 2
MP0215272,Tipo 11001,Division 3,Grupo 2
MP0215273,Tipo 11002,Division 3,Grupo 2
MP0215274,Tipo 11003,Division 3,Grupo 2
MP0215275,Tipo 1595,Division 3,Grupo 2
MP0215276,Tipo 5723,Division 3,Grupo 2
MP0215277,Tipo 11004,Division 3,Grupo 2
MP0215278,Tipo 11005,Division 3,Grupo 2
MP0215279,Tipo 11006,Division 3,Grupo 2
MP021528,Tipo 3521,Division 3,Grupo 2
MP0215280,Tipo 5724,Division 3,Grupo 2
MP0215281,Tipo 11007,Division 3,Grupo 2
MP0215282,Tipo 11008,Division 3,Grupo 2
MP0215283,Tipo 11009,Division 3,Grupo 2
MP0215284,Tipo 11010,Division 3,Grupo 2
MP0215285,Tipo 11011,Division 3,Grupo 2
MP0215286,Tipo 11012,Division 3,Grupo 2
MP0215287,Tipo 11013,Division 3,Grupo 2
MP0215288,Tipo 1029,Division 3,Grupo 2
MP0215289,Tipo 11014,Division 3,Grupo 2
MP021529,Tipo 3521,Division 3,Grupo 2
MP0215290,Tipo 11015,Division 3,Grupo 2
MP0215291,Tipo 11016,Division 3,Grupo 2
MP0215292,Tipo 5744,Division 3,Grupo 2
MP0215293,Tipo 5743,Division 3,Grupo 2
MP0215294,Tipo 11017,Division 3,Grupo 2
MP0215295,Tipo 11018,Division 3,Grupo 2
MP0215296,Tipo 11019,Division 3,Grupo 2
MP0215297,Tipo 11020,Division 3,Grupo 2
MP0215298,Tipo 11021,Division 3,Grupo 2
MP0215299,Tipo 11022,Division 3,Grupo 2
MP021530,Tipo 981,Division 3,Grupo 2
MP0215300,Tipo 11023,Division 3,Grupo 2
MP0215301,Tipo 11024,Division 3,Grupo 2
MP0215302,Tipo 11025,Division 3,Grupo 2
MP0215303,Tipo 11026,Division 3,Grupo 2
MP0215304,Tipo 11027,Division 3,Grupo 2
MP0215305,Tipo 11028,Division 3,Grupo 2
MP0215306,Tipo 11029,Division 3,Grupo 2
MP0215307,Tipo 11030,Division 3,Grupo 2
MP0215308,Tipo 11031,Division 3,Grupo 2
MP0215309,Tipo 11032,Division 3,Grupo 2
MP021531,Tipo 981,Division 3,Grupo 2
MP0215310,Tipo 11033,Division 3,Grupo 2
MP0215311,Tipo 11034,Division 3,Grupo 2
MP0215312,Tipo 1606,Division 3,Grupo 2
MP0215313,Tipo 11035,Division 3,Grupo 2
MP0215314,Tipo 1031,Division 3,Grupo 2
MP0215315,Tipo 11036,Division 3,Grupo 2
MP0215316,Tipo 10401,Division 3,Grupo 2
MP0215317,Tipo 11037,Division 3,Grupo 2
MP0215318,Tipo 11038,Division 3,Grupo 2
MP0215319,Tipo 11039,Division 3,Grupo 2
MP021532,Tipo 11040,Division 3,Grupo 2
MP0215320,Tipo 11041,Division 3,Grupo 2
MP0215321,Tipo 11042,Division 3,Grupo 2
MP0215322,Tipo 11043,Division 3,Grupo 2
MP0215323,Tipo 11044,Division 3,Grupo 2
MP0215324,Tipo 11045,Division 3,Grupo 2
MP0215325,Tipo 11046,Division 3,Grupo 2
MP0215326,Tipo 11047,Division 3,Grupo 2
MP0215327,Tipo 11048,Division 3,Grupo 2
MP0215328,Tipo 11049,Division 3,Grupo 2
MP0215329,Tipo 11050,Division 3,Grupo 2
MP021533,Tipo 2444,Division 3,Grupo 2
MP0215330,Tipo 11051,Division 3,Grupo 2
MP0215331,Tipo 11052,Division 3,Grupo 2
MP0215332,Tipo 11053,Division 3,Grupo 2
MP0215333,Tipo 11054,Division 3,Grupo 2
MP0215334,Tipo 11055,Division 3,Grupo 2
MP0215335,Tipo 11056,Division 3,Grupo 2
MP0215336,Tipo 11057,Division 3,Grupo 2
MP0215337,Tipo 4280,Division 3,Grupo 2
MP0215338,Tipo 4280,Division 3,Grupo 2
MP0215339,Tipo 4280,Division 3,Grupo 2
MP021534,Tipo 2444,Division 3,Grupo 2
MP0215340,Tipo 11058,Division 3,Grupo 2
MP0215341,Tipo 11059,Division 3,Grupo 2
MP0215342,Tipo 5747,Division 3,Grupo 2
MP0215343,Tipo 5747,Division 3,Grupo 2
MP0215344,Tipo 11060,Division 3,Grupo 2
MP0215345,Tipo 11061,Division 3,Grupo 2
MP0215346,Tipo 11062,Division 3,Grupo 2
MP0215347,Tipo 11063,Division 3,Grupo 2
MP0215348,Tipo 11064,Division 3,Grupo 2
MP0215349,Tipo 5748,Division 3,Grupo 2
MP021535,Tipo 2444,Division 3,Grupo 2
MP0215350,Tipo 5748,Division 3,Grupo 2
MP0215351,Tipo 11065,Division 3,Grupo 2
MP0215352,Tipo 11066,Division 3,Grupo 2
MP0215353,Tipo 11067,Division 3,Grupo 2
MP0215354,Tipo 11068,Division 3,Grupo 2
MP0215355,Tipo 11069,Division 3,Grupo 2
MP0215356,Tipo 11070,Division 3,Grupo 2
MP0215357,Tipo 11071,Division 3,Grupo 2
MP0215358,Tipo 5416,Division 3,Grupo 2
MP0215359,Tipo 11072,Division 3,Grupo 2
MP021536,Tipo 3522,Division 3,Grupo 2
MP0215360,Tipo 11073,Division 3,Grupo 2
MP0215361,Tipo 5749,Division 3,Grupo 2
MP0215362,Tipo 5749,Division 3,Grupo 2
MP0215363,Tipo 5750,Division 3,Grupo 2
MP0215364,Tipo 5750,Division 3,Grupo 2
MP0215365,Tipo 5751,Division 3,Grupo 2
MP0215366,Tipo 11074,Division 3,Grupo 2
MP0215367,Tipo 11075,Division 3,Grupo 2
MP0215368,Tipo 11076,Division 3,Grupo 2
MP0215369,Tipo 11077,Division 3,Grupo 2
MP021537,Tipo 3522,Division 3,Grupo 2
MP0215370,Tipo 11078,Division 3,Grupo 2
MP0215371,Tipo 11079,Division 3,Grupo 2
MP0215372,Tipo 11080,Division 3,Grupo 2
MP0215373,Tipo 11081,Division 3,Grupo 2
MP0215374,Tipo 11082,Division 3,Grupo 2
MP0215375,Tipo 5752,Division 3,Grupo 2
MP0215376,Tipo 5752,Division 3,Grupo 2
MP0215377,Tipo 10402,Division 3,Grupo 2
MP0215378,Tipo 11083,Division 3,Grupo 2
MP0215379,Tipo 11084,Division 3,Grupo 2
MP021538,Tipo 1835,Division 3,Grupo 2
MP0215380,Tipo 11085,Division 3,Grupo 2
MP0215381,Tipo 11086,Division 3,Grupo 2
MP0215382,Tipo 11087,Division 3,Grupo 2
MP0215383,Tipo 11088,Division 3,Grupo 2
MP0215384,Tipo 11089,Division 3,Grupo 2
MP0215385,Tipo 11090,Division 3,Grupo 2
MP0215386,Tipo 11091,Division 3,Grupo 2
MP0215387,Tipo 4281,Division 3,Grupo 2
MP0215388,Tipo 4281,Division 3,Grupo 2
MP0215389,Tipo 4281,Division 3,Grupo 2
MP021539,Tipo 174,Division 3,Grupo 2
MP0215390,Tipo 11092,Division 3,Grupo 2
MP0215391,Tipo 11093,Division 3,Grupo 2
MP0215392,Tipo 11094,Division 3,Grupo 2
MP0215393,Tipo 11095,Division 3,Grupo 2
MP0215394,Tipo 11096,Division 3,Grupo 2
MP0215395,Tipo 11097,Division 3,Grupo 2
MP0215396,Tipo 11098,Division 3,Grupo 2
MP0215397,Tipo 11099,Division 3,Grupo 2
MP0215398,Tipo 4289,Division 3,Grupo 2
MP0215399,Tipo 4289,Division 3,Grupo 2
MP021540,Tipo 1140,Division 3,Grupo 2
MP0215400,Tipo 4289,Division 3,Grupo 2
MP0215401,Tipo 11100,Division 3,Grupo 2
MP0215402,Tipo 4290,Division 3,Grupo 2
MP0215403,Tipo 4290,Division 3,Grupo 2
MP0215404,Tipo 4290,Division 3,Grupo 2
MP0215405,Tipo 11101,Division 3,Grupo 2
MP0215406,Tipo 11102,Division 3,Grupo 2
MP0215407,Tipo 11103,Division 3,Grupo 2
MP0215408,Tipo 5753,Division 3,Grupo 2
MP0215409,Tipo 5753,Division 3,Grupo 2
MP021541,Tipo 979,Division 3,Grupo 2
MP0215410,Tipo 11104,Division 3,Grupo 2
MP0215411,Tipo 11105,Division 3,Grupo 2
MP0215412,Tipo 5751,Division 3,Grupo 2
MP0215413,Tipo 11106,Division 3,Grupo 2
MP0215414,Tipo 11107,Division 3,Grupo 2
MP0215415,Tipo 11108,Division 3,Grupo 2
MP0215416,Tipo 11109,Division 3,Grupo 2
MP0215417,Tipo 11110,Division 3,Grupo 2
MP0215418,Tipo 5725,Division 3,Grupo 2
MP0215419,Tipo 11111,Division 3,Grupo 2
MP021542,Tipo 11112,Division 3,Grupo 2
MP0215420,Tipo 11113,Division 3,Grupo 2
MP0215421,Tipo 11114,Division 3,Grupo 2
MP0215422,Tipo 10403,Division 3,Grupo 2
MP0215423,Tipo 10399,Division 3,Grupo 2
MP0215424,Tipo 4282,Division 3,Grupo 2
MP0215425,Tipo 4282,Division 3,Grupo 2
MP0215426,Tipo 4282,Division 3,Grupo 2
MP0215427,Tipo 11115,Division 3,Grupo 2
MP0215428,Tipo 11116,Division 3,Grupo 2
MP0215429,Tipo 11117,Division 3,Grupo 2
MP021543,Tipo 1548,Division 3,Grupo 2
MP0215430,Tipo 11118,Division 3,Grupo 2
MP0215431,Tipo 11119,Division 3,Grupo 2
MP0215432,Tipo 11120,Division 3,Grupo 2
MP0215433,Tipo 11121,Division 3,Grupo 2
MP0215434,Tipo 11122,Division 3,Grupo 2
MP0215435,Tipo 11123,Division 3,Grupo 2
MP0215436,Tipo 11124,Division 3,Grupo 2
MP0215437,Tipo 11125,Division 3,Grupo 2
MP0215438,Tipo 11126,Division 3,Grupo 2
MP0215439,Tipo 5754,Division 3,Grupo 2
MP021544,Tipo 408,Division 3,Grupo 2
MP0215440,Tipo 11127,Division 3,Grupo 2
MP0215441,Tipo 11128,Division 3,Grupo 2
MP0215442,Unknown,Division 3,Grupo 2
MP0215443,Tipo 11129,Division 3,Grupo 2
MP0215444,Tipo 11130,Division 3,Grupo 2
MP0215445,Tipo 11131,Division 3,Grupo 2
MP0215446,Tipo 11132,Division 3,Grupo 2
MP0215447,Tipo 11133,Division 3,Grupo 2
MP0215448,Tipo 2007,Division 3,Grupo 2
MP0215449,Tipo 11134,Division 3,Grupo 2
MP021545,Tipo 981,Division 3,Grupo 2
MP0215450,Tipo 11135,Division 3,Grupo 2
MP0215451,Tipo 11136,Division 3,Grupo 2
MP0215452,Tipo 11137,Division 3,Grupo 2
MP0215453,Tipo 11138,Division 3,Grupo 2
MP0215454,Tipo 11139,Division 3,Grupo 2
MP0215455,Tipo 11140,Division 3,Grupo 2
MP0215456,Tipo 11141,Division 3,Grupo 2
MP0215457,Tipo 11142,Division 3,Grupo 2
MP0215458,Tipo 11143,Division 3,Grupo 2
MP0215459,Tipo 11144,Division 3,Grupo 2
MP021546,Tipo 476,Division 3,Grupo 2
MP0215460,Tipo 11145,Division 3,Grupo 2
MP0215461,Tipo 11146,Division 3,Grupo 2
MP0215462,Tipo 11147,Division 3,Grupo 2
MP0215463,Tipo 11148,Division 3,Grupo 2
MP0215464,Tipo 10400,Division 3,Grupo 2
MP0215465,Tipo 11149,Division 3,Grupo 2
MP0215466,Tipo 11150,Division 3,Grupo 2
MP0215467,Tipo 2012,Division 3,Grupo 2
MP0215468,Tipo 11151,Division 3,Grupo 2
MP0215469,Tipo 11152,Division 3,Grupo 2
MP021547,Tipo 68,Division 3,Grupo 2
MP0215470,Tipo 11153,Division 3,Grupo 2
MP0215471,Tipo 11154,Division 3,Grupo 2
MP0215472,Tipo 11155,Division 3,Grupo 2
MP0215473,Tipo 11156,Division 3,Grupo 2
MP0215474,Tipo 11157,Division 3,Grupo 2
MP0215475,Tipo 11158,Division 3,Grupo 2
MP0215476,Tipo 11159,Division 3,Grupo 2
MP0215477,Tipo 11160,Division 3,Grupo 2
MP0215478,Tipo 11161,Division 3,Grupo 2
MP0215479,Tipo 11162,Division 3,Grupo 2
MP021548,Tipo 3523,Division 3,Grupo 2
MP0215480,Tipo 11163,Division 3,Grupo 2
MP0215481,Tipo 11164,Division 3,Grupo 2
MP0215482,Tipo 4291,Division 3,Grupo 2
MP0215483,Tipo 4291,Division 3,Grupo 2
MP0215484,Tipo 4291,Division 3,Grupo 2
MP0215485,Tipo 11165,Division 3,Grupo 2
MP0215486,Tipo 11166,Division 3,Grupo 2
MP0215487,Tipo 11167,Division 3,Grupo 2
MP0215488,Tipo 11168,Division 3,Grupo 2
MP0215489,Tipo 11169,Division 3,Grupo 2
MP021549,Tipo 2449,Division 3,Grupo 2
MP0215490,Tipo 11170,Division 3,Grupo 2
MP0215491,Tipo 11171,Division 3,Grupo 2
MP0215492,Tipo 11172,Division 3,Grupo 2
MP0215493,Tipo 5755,Division 3,Grupo 2
MP0215494,Tipo 11173,Division 3,Grupo 2
MP0215495,Tipo 11174,Division 3,Grupo 2
MP0215496,Tipo 11175,Division 3,Grupo 2
MP0215497,Tipo 11176,Division 3,Grupo 2
MP0215498,Tipo 11177,Division 3,Grupo 2
MP0215499,Tipo 3132,Division 3,Grupo 2
MP021550,Tipo 2449,Division 3,Grupo 2
MP0215501,Tipo 5756,Division 3,Grupo 2
MP0215502,Tipo 5756,Division 3,Grupo 2
MP0215503,Tipo 11179,Division 3,Grupo 2
MP0215504,Tipo 11180,Division 3,Grupo 2
MP0215505,Tipo 11181,Division 3,Grupo 2
MP0215506,Tipo 11182,Division 3,Grupo 2
MP0215507,Tipo 11183,Division 3,Grupo 2
MP0215508,Tipo 11184,Division 3,Grupo 2
MP0215509,Tipo 11185,Division 3,Grupo 2
MP021551,Tipo 11186,Division 3,Grupo 2
MP0215510,Tipo 10404,Division 3,Grupo 2
MP0215511,Tipo 10405,Division 3,Grupo 2
MP0215512,Tipo 11187,Division 3,Grupo 2
MP0215513,Tipo 11188,Division 3,Grupo 2
MP0215514,Tipo 11189,Division 3,Grupo 2
MP0215515,Tipo 11190,Division 3,Grupo 2
MP0215516,Tipo 4292,Division 3,Grupo 2
MP0215517,Tipo 4292,Division 3,Grupo 2
MP0215518,Tipo 2008,Division 3,Grupo 2
MP0215519,Tipo 11191,Division 3,Grupo 2
MP021552,Tipo 146,Division 3,Grupo 2
MP0215520,Tipo 11192,Division 3,Grupo 2
MP0215521,Tipo 11193,Division 3,Grupo 2
MP0215522,Tipo 11194,Division 3,Grupo 2
MP0215523,Tipo 11195,Division 3,Grupo 2
MP0215524,Tipo 11196,Division 3,Grupo 2
MP0215525,Tipo 11197,Division 3,Grupo 2
MP0215526,Tipo 11198,Division 3,Grupo 2
MP0215527,Tipo 11199,Division 3,Grupo 2
MP0215528,Tipo 11200,Division 3,Grupo 2
MP0215529,Tipo 11201,Division 3,Grupo 2
MP021553,Tipo 146,Division 3,Grupo 2
MP0215530,Tipo 11202,Division 3,Grupo 2
MP0215531,Tipo 11203,Division 3,Grupo 2
MP0215532,Tipo 11204,Division 3,Grupo 2
MP0215533,Tipo 11205,Division 3,Grupo 2
MP0215534,Tipo 11206,Division 3,Grupo 2
MP0215535,Tipo 11207,Division 3,Grupo 2
MP0215536,Tipo 11208,Division 3,Grupo 2
MP0215537,Tipo 8091,Division 1,Grupo 1
MP0215538,Tipo 11209,Division 3,Grupo 2
MP0215539,Tipo 11210,Division 3,Grupo 2
MP021554,Tipo 146,Division 3,Grupo 2
MP0215540,Tipo 11211,Division 3,Grupo 2
MP0215541,Tipo 4293,Division 3,Grupo 2
MP0215542,Tipo 11212,Division 3,Grupo 2
MP0215543,Tipo 11213,Division 3,Grupo 2
MP0215544,Tipo 11214,Division 3,Grupo 2
MP0215545,Tipo 4293,Division 3,Grupo 2
MP0215546,Tipo 11215,Division 3,Grupo 2
MP0215547,Tipo 11216,Division 3,Grupo 2
MP0215548,Tipo 4293,Division 3,Grupo 2
MP0215549,Tipo 11217,Division 3,Grupo 2
MP021555,Tipo 146,Division 3,Grupo 2
MP0215550,Tipo 11218,Division 3,Grupo 2
MP0215551,Tipo 11219,Division 3,Grupo 2
MP0215552,Tipo 11220,Division 3,Grupo 2
MP0215553,Tipo 11221,Division 3,Grupo 2
MP0215554,Tipo 11222,Division 3,Grupo 2
MP0215555,Tipo 5757,Division 3,Grupo 2
MP0215556,Tipo 5757,Division 3,Grupo 2
MP0215557,Tipo 5758,Division 3,Grupo 2
MP0215558,Tipo 5758,Division 3,Grupo 2
MP0215559,Tipo 11223,Division 3,Grupo 2
MP021556,Tipo 146,Division 3,Grupo 2
MP0215560,Tipo 3978,Division 3,Grupo 2
MP0215561,Tipo 2893,Division 3,Grupo 2
MP0215562,Tipo 37,Division 3,Grupo 2
MP0215563,Tipo 2893,Division 3,Grupo 2
MP0215564,Tipo 3135,Division 3,Grupo 2
MP0215565,Tipo 3135,Division 3,Grupo 2
MP0215566,Tipo 3135,Division 3,Grupo 2
MP0215567,Tipo 3135,Division 3,Grupo 2
MP0215568,Tipo 11224,Division 3,Grupo 2
MP0215569,Tipo 2894,Division 3,Grupo 2
MP021557,Tipo 644,Division 3,Grupo 2
MP0215570,Tipo 2894,Division 3,Grupo 2
MP0215571,Tipo 5759,Division 3,Grupo 2
MP0215572,Tipo 5759,Division 3,Grupo 2
MP0215573,Tipo 3979,Division 3,Grupo 2
MP0215574,Tipo 1818,Division 3,Grupo 2
MP0215575,Tipo 2895,Division 3,Grupo 2
MP0215576,Tipo 2895,Division 3,Grupo 2
MP0215577,Tipo 11225,Division 3,Grupo 2
MP0215578,Tipo 473,Division 3,Grupo 2
MP0215579,Tipo 227,Division 3,Grupo 2
MP021558,Tipo 644,Division 3,Grupo 2
MP0215580,Tipo 227,Division 3,Grupo 2
MP0215581,Tipo 227,Division 3,Grupo 2
MP0215582,Tipo 38,Division 3,Grupo 2
MP0215583,Tipo 38,Division 3,Grupo 2
MP0215584,Tipo 11226,Division 3,Grupo 2
MP0215585,Unknown,Division 3,Grupo 2
MP0215586,Unknown,Division 3,Grupo 2
MP0215587,Unknown,Division 3,Grupo 2
MP0215588,Tipo 3966,Division 1,Grupo 1
MP0215589,Tipo 11227,Division 3,Grupo 2
MP021559,Tipo 4814,Division 3,Grupo 2
MP0215590,Tipo 2896,Division 3,Grupo 2
MP0215591,Tipo 2896,Division 3,Grupo 2
MP0215592,Tipo 25,Division 3,Grupo 2
MP0215593,Tipo 25,Division 3,Grupo 2
MP0215594,Tipo 23,Division 3,Grupo 2
MP0215595,Tipo 23,Division 3,Grupo 2
MP0215596,Tipo 15,Division 3,Grupo 2
MP0215597,Tipo 436,Division 3,Grupo 2
MP0215598,Tipo 26,Division 3,Grupo 2
MP021560,Tipo 1553,Division 3,Grupo 2
MP021561,Tipo 1553,Division 3,Grupo 2
MP021562,Tipo 409,Division 3,Grupo 2
MP021563,Tipo 409,Division 3,Grupo 2
MP021564,Tipo 2450,Division 3,Grupo 2
MP021565,Tipo 646,Division 3,Grupo 2
MP021566,Tipo 3524,Division 3,Grupo 2
MP021567,Tipo 2451,Division 3,Grupo 2
MP021568,Tipo 1554,Division 3,Grupo 2
MP021569,Tipo 1554,Division 3,Grupo 2
MP021570,Tipo 1555,Division 3,Grupo 2
MP021571,Tipo 648,Division 3,Grupo 2
MP021572,Tipo 648,Division 3,Grupo 2
MP021573,Tipo 648,Division 3,Grupo 2
MP021574,Tipo 3525,Division 3,Grupo 2
MP021575,Tipo 3526,Division 3,Grupo 2
MP021576,Tipo 1557,Division 3,Grupo 2
MP021577,Tipo 649,Division 3,Grupo 2
MP021578,Tipo 649,Division 3,Grupo 2
MP021579,Tipo 410,Division 3,Grupo 2
MP021580,Tipo 410,Division 3,Grupo 2
MP021581,Tipo 985,Division 3,Grupo 2
MP021582,Tipo 2869,Division 3,Grupo 2
MP021583,Tipo 1141,Division 3,Grupo 2
MP021584,Tipo 479,Division 3,Grupo 2
MP021585,Tipo 2457,Division 3,Grupo 2
MP021586,Tipo 1561,Division 3,Grupo 2
MP021587,Tipo 4833,Division 3,Grupo 2
MP021588,Tipo 654,Division 3,Grupo 2
MP021589,Tipo 2459,Division 3,Grupo 2
MP021590,Tipo 991,Division 3,Grupo 2
MP021591,Tipo 991,Division 3,Grupo 2
MP021592,Tipo 1562,Division 3,Grupo 2
MP021593,Tipo 3540,Division 3,Grupo 2
MP021594,Tipo 1563,Division 3,Grupo 2
MP021595,Tipo 992,Division 3,Grupo 2
MP021596,Tipo 11228,Division 3,Grupo 2
MP021597,Tipo 2460,Division 3,Grupo 2
MP021598,Tipo 1564,Division 3,Grupo 2
MP021599,Tipo 1565,Division 3,Grupo 2
MP02201,Unknown,Division 3,Grupo 2
MP02202,Tipo 11889,Division 3,Grupo 2
MP02203,Tipo 11892,Division 3,Grupo 2
MP02205,Unknown,Division 3,Grupo 2
MP02206,Unknown,Division 3,Grupo 2
MP02208,Unknown,Division 3,Grupo 2
MP02209,Unknown,Division 3,Grupo 2
MP02210,Unknown,Division 3,Grupo 2
MP022100,Tipo 11894,Division 3,Grupo 2
MP02211,Tipo 3235,Division 3,Grupo 2
MP02212,Tipo 11895,Division 3,Grupo 2
MP02213,Tipo 11896,Division 3,Grupo 2
MP02214,Tipo 11930,Division 3,Grupo 2
MP02215,Tipo 11897,Division 3,Grupo 2
MP02216,Tipo 11898,Division 3,Grupo 2
MP02217,Tipo 11899,Division 3,Grupo 2
MP02219,Tipo 11900,Division 3,Grupo 2
MP02220,Tipo 11259,Division 3,Grupo 2
MP02301,Unknown,Division 3,Grupo 2
MP02302,Unknown,Division 3,Grupo 2
MP02305,Unknown,Division 3,Grupo 2
MP02306,Unknown,Division 3,Grupo 2
MP02307,Unknown,Division 3,Grupo 2
MP02308,Unknown,Division 3,Grupo 2
MP02309,Unknown,Division 3,Grupo 2
MP02310,Tipo 3220,Division 3,Grupo 2
MP023100,Tipo 11853,Division 3,Grupo 2
MP023101,Tipo 11854,Division 3,Grupo 2
MP023102,Tipo 11855,Division 3,Grupo 2
MP023103,Tipo 11856,Division 3,Grupo 2
MP023104,Tipo 11857,Division 3,Grupo 2
MP023105,Tipo 11858,Division 3,Grupo 2
MP023106,Tipo 11982,Division 3,Grupo 2
MP023107,Tipo 5825,Division 3,Grupo 2
MP023108,Tipo 5825,Division 3,Grupo 2
MP023109,Tipo 11859,Division 3,Grupo 2
MP02311,Unknown,Division 3,Grupo 2
MP023110,Tipo 11860,Division 3,Grupo 2
MP023111,Tipo 11861,Division 3,Grupo 2
MP023112,Tipo 11862,Division 3,Grupo 2
MP023113,Unknown,Division 3,Grupo 2
MP023114,Tipo 11863,Division 3,Grupo 2
MP023115,Tipo 11662,Division 3,Grupo 2
MP023116,Tipo 11864,Division 3,Grupo 2
MP023117,Tipo 67,Division 3,Grupo 2
MP023118,Tipo 67,Division 3,Grupo 2
MP023119,Tipo 11865,Division 3,Grupo 2
MP023500,Tipo 783,Division 3,Grupo 2
MP023502,Tipo 3136,Division 3,Grupo 2
MP023503,Tipo 2004,Division 3,Grupo 2
MP023504,Tipo 11868,Division 3,Grupo 2
MP023505,Tipo 3133,Division 3,Grupo 2
MP023506,Tipo 11866,Division 3,Grupo 2
MP023507,Tipo 11867,Division 3,Grupo 2
MP023508,Tipo 10398,Division 3,Grupo 2
MP023509,Tipo 476,Division 3,Grupo 2
MP023510,Tipo 734,Division 3,Grupo 2
MP023511,Tipo 1840,Division 3,Grupo 2
MP023512,Tipo 1141,Division 3,Grupo 2
MP023513,Tipo 2872,Division 3,Grupo 2
MP023514,Tipo 109,Division 3,Grupo 2
MP023515,Tipo 283,Division 3,Grupo 2
MP023516,Tipo 1148,Division 3,Grupo 2
MP023517,Tipo 482,Division 3,Grupo 2
MP023518,Tipo 3137,Division 3,Grupo 2
MP023519,Tipo 1132,Division 3,Grupo 2
MP023521,Tipo 5765,Division 3,Grupo 2
MP023522,Tipo 1853,Division 3,Grupo 2
MP023523,Tipo 2008,Division 3,Grupo 2
MP02400,Unknown,Division 3,Grupo 2
MP02400-T,Unknown,Division 3,Grupo 2
MP02401,Unknown,Division 3,Grupo 2
MP02401-T,Unknown,Division 3,Grupo 2
MP02402,Unknown,Division 3,Grupo 2
MP02403,Unknown,Division 3,Grupo 2
MP02404,Unknown,Division 3,Grupo 2
MP02404-T,Unknown,Division 3,Grupo 2
MP02405,Unknown,Division 3,Grupo 2
MP02405-T,Unknown,Division 3,Grupo 2
MP02406,Unknown,Division 3,Grupo 2
MP02407,Unknown,Division 3,Grupo 2
MP02409,Unknown,Division 3,Grupo 2
MP02409-T,Unknown,Division 3,Grupo 2
MP024100,Unknown,Division 3,Grupo 2
MP024102,Unknown,Division 3,Grupo 2
MP024103,Unknown,Division 3,Grupo 2
MP024104,Unknown,Division 3,Grupo 2
MP024105,Unknown,Division 3,Grupo 2
MP024106,Unknown,Division 3,Grupo 2
MP024107,Unknown,Division 3,Grupo 2
MP024108,Unknown,Division 3,Grupo 2
MP024109,Unknown,Division 3,Grupo 2
MP02411,Unknown,Division 3,Grupo 2
MP024110,Unknown,Division 3,Grupo 2
MP024112,Unknown,Division 3,Grupo 2
MP024113,Unknown,Division 3,Grupo 2
MP024114,Unknown,Division 3,Grupo 2
MP024115,Unknown,Division 3,Grupo 2
MP024116,Unknown,Division 3,Grupo 2
MP024117,Unknown,Division 3,Grupo 2
MP024118,Unknown,Division 3,Grupo 2
MP024119,Unknown,Division 3,Grupo 2
MP02412,Unknown,Division 3,Grupo 2
MP02412-T,Unknown,Division 3,Grupo 2
MP024120,Unknown,Division 3,Grupo 2
MP024121,Unknown,Division 3,Grupo 2
MP024122,Unknown,Division 3,Grupo 2
MP024123,Tipo 10375,Division 3,Grupo 2
MP024124,Tipo 10376,Division 3,Grupo 2
MP024125,Tipo 10377,Division 3,Grupo 2
MP024126,Unknown,Division 3,Grupo 2
MP024127,Tipo 10378,Division 3,Grupo 2
MP024128,Tipo 11920,Division 3,Grupo 2
MP024129,Tipo 10379,Division 3,Grupo 2
MP02413,Unknown,Division 3,Grupo 2
MP024131,Tipo 11922,Division 3,Grupo 2
MP024133,Unknown,Division 3,Grupo 2
MP024134,Tipo 11942,Division 3,Grupo 2
MP024135,Tipo 11926,Division 3,Grupo 2
MP024137,Tipo 5794,Division 3,Grupo 2
MP024138,Tipo 11983,Division 3,Grupo 2
MP024139,Tipo 11943,Division 3,Grupo 2
MP02414,Unknown,Division 3,Grupo 2
MP024140,Tipo 11927,Division 3,Grupo 2
MP024141,Tipo 10418,Division 3,Grupo 2
MP024142,Tipo 11944,Division 3,Grupo 2
MP024143,Tipo 11557,Division 3,Grupo 2
MP024144,Tipo 11945,Division 3,Grupo 2
MP024147,Tipo 11558,Division 3,Grupo 2
MP024148,Tipo 11559,Division 3,Grupo 2
MP024149,Tipo 5792,Division 3,Grupo 2
MP02415,Unknown,Division 3,Grupo 2
MP024150,Tipo 11560,Division 3,Grupo 2
MP024151,Tipo 11561,Division 3,Grupo 2
MP024152,Unknown,Division 3,Grupo 2
MP024153,Tipo 11946,Division 3,Grupo 2
MP024154,Tipo 11947,Division 3,Grupo 2
MP024155,Tipo 11948,Division 3,Grupo 2
MP024156,Tipo 11949,Division 3,Grupo 2
MP024157,Tipo 11950,Division 3,Grupo 2
